date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude,is_geocoding_exact
2015-06-06,shot,gun,59.0,M,B,North Port,CO,True,attack,Not fleeing,True,-96.751,32.655,True
2020-04-08,shot,unknown weapon,30.0,M,W,Salisbury,OR,True,other,Not fleeing,False,-79.167,35.477,True
2019-12-20,shot,gun,22.0,M,B,Randolph County,VA,True,attack,Not fleeing,False,-117.084,32.564,True
2020-01-01,shot,gun,34.0,M,W,Central Point,TN,False,other,Car,True,-95.394,29.747,True
2018-07-17,shot,gun,37.0,M,H,Lenoir,CA,True,attack,Not fleeing,False,-83.99,37.091,True
2016-07-27,shot,gun,49.0,M,N,San Bernardino,WA,False,other,Not fleeing,True,-112.298,33.593,True
2020-08-11,shot,gun,29.0,M,W,Pueblo,TX,False,attack,Not fleeing,False,-111.859,33.335,True
2019-05-11,shot,gun,38.0,M,W,South Sioux City,TX,False,other,Foot,False,-87.891,30.862,True
2019-04-12,shot,unarmed,58.0,M,W,Richmond,AR,False,other,Not fleeing,False,-91.14,30.468,True
2021-03-30,shot,unarmed,18.0,M,B,Jacksonville,TX,False,attack,Foot,False,-117.102,32.695,True
2015-07-22,shot,,67.0,M,N,Monroe,WI,False,other,Not fleeing,True,-87.815,41.881,True
2020-11-17,shot,gun,49.0,M,W,Miami,TX,False,other,Foot,False,-80.25,34.941,True
2017-11-23,shot,gun,37.0,M,H,Pell City,NM,True,other,Not fleeing,False,-84.117,36.388,True
2015-11-17,shot,gun,59.0,M,W,Little Egg Harbor,GA,False,attack,Other,False,-97.451,27.752,True
2020-06-27,shot,gun,61.0,M,W,Red Bluff,OH,True,other,Not fleeing,False,-118.472,33.988,True
2015-04-04,shot,gun,40.0,M,W,Zion,UT,False,attack,Not fleeing,True,-87.623,41.503,True
2015-07-24,shot,gun,30.0,M,B,Studio City,TX,True,other,Not fleeing,True,-79.932,35.864,True
2020-06-24,shot,unarmed,38.0,M,W,San Bernardino,TX,True,attack,Not fleeing,True,-111.685,33.415,True
2018-08-06,shot,,30.0,M,W,Las Vegas,VA,False,other,Car,False,-117.434,47.651,True
2017-06-20,shot,unarmed,52.0,M,W,Las Vegas,OH,False,attack,Not fleeing,False,-97.296,32.773,True
2020-09-18,shot,knife,37.0,M,W,Stanton,TX,False,attack,Not fleeing,True,-120.94,37.74,True
2017-01-28,shot,gun,27.0,F,B,Des Moines,FL,False,attack,Not fleeing,True,-90.243,29.972,True
2020-05-04,shot,,22.0,M,W,Monterey Park,TX,False,undetermined,Not fleeing,False,-122.296,47.343,True
2020-05-07,shot,undetermined,46.0,M,W,Long Beach,TX,False,undetermined,Not fleeing,False,-74.113,40.444,True
2020-12-28,shot,gun,44.0,M,B,Brockton,IN,False,attack,Foot,False,-111.875,42.09,True
2015-07-03,shot,gun,37.0,M,B,Lancaster,CA,False,attack,Other,False,-118.16,34.187,True
2016-01-17,shot,undetermined,22.0,F,W,Mesa,AZ,False,undetermined,Not fleeing,False,-84.563,33.808,True
2018-11-29,shot,gun,34.0,M,W,Old Town,NY,False,other,Foot,False,-81.2,32.04,True
2018-03-12,shot,gun,48.0,F,W,Tulare,TN,False,attack,Foot,False,-147.779,64.827,True
2021-05-19,shot,gun,28.0,M,B,Eaton County,OK,False,other,Foot,True,-119.813,39.522,True
2015-05-20,shot,toy weapon,20.0,M,B,Lancaster,NJ,True,attack,Not fleeing,True,-117.159,32.718,True
2018-12-05,shot,unknown weapon,35.0,M,N,Martinez,OK,False,other,Not fleeing,False,-88.941,37.731,True
2019-01-24,shot,gun,42.0,M,W,St. Louis,PA,False,attack,Not fleeing,False,-87.323,35.266,True
2020-01-20,shot,gun,26.0,M,H,Sedona,CA,False,other,Not fleeing,False,-115.125,36.22,True
2015-04-04,shot,brick,23.0,M,W,Orange,AZ,False,attack,Foot,False,-81.509,41.099,True
2015-11-01,shot,gun,37.0,M,W,Hutchinson,OH,False,attack,Not fleeing,False,-82.765,28.15,True
2017-05-09,shot,gun,45.0,M,B,Tiffin,CA,True,other,Not fleeing,False,-123.446,42.36,True
2017-10-01,shot,machete,31.0,M,W,Canton Township,CA,True,other,Not fleeing,False,-82.951,39.734,True
2018-11-17,shot,gun,45.0,M,H,Fort Pierce,CA,False,attack,Car,False,-123.989,41.364,True
2017-11-08,shot,pepper spray,22.0,M,B,Odanah,GA,False,other,Not fleeing,False,-93.515,38.658,True
2015-12-24,shot,knife,44.0,F,W,Charlotte,LA,False,other,Not fleeing,False,-85.035,35.383,True
2020-10-13,shot,gun,31.0,M,W,Houma,AZ,False,attack,Not fleeing,False,-80.214,36.093,True
2020-05-01,shot,gun,19.0,M,B,San Diego,NC,False,attack,Not fleeing,False,-111.946,40.787,True
2018-10-25,shot,toy weapon,25.0,F,W,St. Louis,CO,False,other,Not fleeing,False,-101.831,35.202,True
2015-02-27,shot,knife,45.0,M,W,Santa Ana,TX,True,other,Not fleeing,False,-94.565,39.001,True
2015-07-07,shot,,32.0,M,B,Sugar Creek,TX,False,other,Not fleeing,False,-97.828,33.47,True
2017-03-02,shot,knife,38.0,M,W,San Marcos,VA,False,attack,Not fleeing,False,-97.592,40.882,True
2020-10-20,shot,knife,25.0,M,B,Waukegan,NJ,False,other,Not fleeing,False,-83.197,31.066,True
2018-05-03,shot,gun,39.0,F,H,Orosi,NM,False,attack,Not fleeing,False,-120.438,34.935,True
2019-03-14,shot,gun,60.0,M,W,Ontario,WA,True,other,Car,False,-76.83,39.468,True
2019-09-09,shot,gun,31.0,M,H,Oklahoma City,LA,False,other,Not fleeing,False,-95.851,36.105,True
2015-06-09,shot,unarmed,57.0,M,W,Findlay,TN,True,other,Not fleeing,False,-118.983,35.35,True
2020-06-27,shot,gun,30.0,M,B,Red Bluff,WI,False,other,,False,-80.154,26.136,True
2022-08-21,shot,,42.0,M,W,Spokane,WI,False,other,Car,False,-108.511,39.077,True
2016-09-04,shot,knife,24.0,M,B,Grand Junction,TX,False,other,Not fleeing,False,-81.666,38.378,True
2019-08-05,shot,knife,35.0,M,N,Bakersfield,WI,False,other,Not fleeing,False,-90.82,43.856,True
2015-08-07,shot,gun,35.0,M,W,Las Vegas,GA,False,attack,Not fleeing,False,-121.434,38.552,True
2020-05-03,shot,gun,27.0,M,W,Overland Park,TX,False,attack,Not fleeing,False,-115.119,36.159,True
2015-01-24,shot,gun,32.0,M,W,Fort Worth,AR,False,attack,Not fleeing,False,-76.657,39.312,True
2016-08-08,shot,gun,38.0,M,W,Louisville,CO,False,other,Car,True,-94.836,39.765,True
2020-05-25,shot,gun,39.0,M,W,Modesto,UT,False,other,Not fleeing,False,-74.041,40.901,True
2019-11-20,shot and Tasered,knife,36.0,M,H,Dahlonega,CO,True,other,,False,-123.166,44.079,True
2018-10-08,shot,baseball bat,52.0,M,W,Clovis,AR,False,attack,Not fleeing,False,-88.154,43.331,True
2020-11-29,shot,gun,53.0,M,B,Fayette County,WA,False,attack,Not fleeing,False,-121.504,38.682,True
2017-06-07,shot,gun,46.0,M,B,Hudson,CA,True,attack,Not fleeing,False,-122.346,40.543,True
2015-07-24,shot,gun,52.0,M,B,Pinnacle,MI,False,attack,Not fleeing,False,-76.558,39.357,True
2016-04-16,shot,toy weapon,25.0,M,W,Antioch,WA,True,attack,Not fleeing,False,-116.94,43.62,True
2019-10-01,shot and Tasered,metal rake,51.0,M,H,Elkton,FL,True,attack,Not fleeing,False,-112.139,33.466,True
2017-07-23,shot,sword,34.0,M,H,Spencer,CA,True,other,Not fleeing,False,-90.25,38.665,True
2017-03-04,shot,gun,38.0,M,B,Los Angeles,DC,True,attack,Foot,False,-86.392,32.466,True
2018-03-21,shot and Tasered,knife,46.0,M,H,Amelia Island,CA,True,other,Not fleeing,False,-122.938,46.138,True
2017-01-04,shot,gun,27.0,M,W,English,VA,False,attack,Not fleeing,True,-102.442,31.867,True
2020-05-05,shot,baseball bat,17.0,M,B,Kansas City,LA,True,attack,Not fleeing,False,-70.57,43.948,True
2021-01-17,shot,gun,79.0,M,B,Marion,NJ,False,attack,Not fleeing,False,-88.895,32.543,True
2018-02-27,shot,gun,28.0,M,B,Dallas,IL,False,attack,Not fleeing,False,-118.205,34.072,True
2015-02-22,shot,,63.0,F,W,Palm Bay,IL,False,other,Car,False,-87.164,36.055,True
2021-01-11,shot,gun,35.0,M,B,Warrenville,CA,False,other,Not fleeing,False,-109.946,34.129,True
2021-04-18,shot,vehicle,23.0,M,O,Burnsville,MA,False,attack,Car,False,-121.143,37.776,True
2019-12-14,shot,gun,21.0,M,W,Jacksonville,CA,False,attack,Not fleeing,False,-80.833,35.26,True
2017-10-29,shot,gun,34.0,M,B,Tate County,KY,True,other,Not fleeing,False,-105.043,39.797,True
2018-03-18,shot and Tasered,knife,58.0,M,W,Sacramento,WV,False,other,,False,-93.195,34.502,True
2019-12-21,shot,unknown weapon,40.0,M,W,Evansville,KS,True,other,Not fleeing,False,-97.434,27.724,True
2017-11-16,shot,vehicle,47.0,M,W,Cedar Lake,OH,False,attack,Car,False,-83.893,35.952,True
2021-06-05,shot,toy weapon,27.0,M,H,Spalding County,NE,False,attack,Not fleeing,False,-105.87,37.469,True
2020-12-16,shot,gun,35.0,M,W,Orlando,NY,False,attack,Not fleeing,False,-104.577,38.271,True
2018-08-07,shot,gun,21.0,M,H,Shreveport,CA,False,attack,Not fleeing,False,-98.494,29.426,True
2015-12-21,shot,gun,58.0,M,W,Canaan Township,NE,False,attack,Car,False,-118.294,33.937,True
2017-02-25,shot,toy weapon,42.0,M,W,Rocklin,OK,False,other,Not fleeing,False,-99.812,33.673,True
2018-09-29,shot,toy weapon,35.0,M,A,Okmulgee,LA,True,attack,Not fleeing,False,-118.215,34.038,True
2016-04-25,shot,toy weapon,34.0,M,N,East Flat Rock,OK,False,attack,Not fleeing,False,-87.943,44.518,True
2022-03-09,shot,knife,76.0,M,W,Brown City,OH,True,other,Not fleeing,False,-96.864,32.301,True
2020-09-04,shot,gun,63.0,M,H,Syracuse,NC,False,other,Not fleeing,False,-116.954,33.744,True
2015-01-07,shot and Tasered,unarmed,44.0,M,W,Columbus,UT,False,attack,Not fleeing,False,-97.515,35.404,True
2018-02-21,shot,gun,31.0,M,W,Montgomery,PA,True,other,Not fleeing,False,-90.239,38.811,True
2017-09-10,shot,gun and knife,28.0,M,W,Huntersville,GA,False,other,Not fleeing,False,-82.725,27.818,True
2018-05-14,shot,undetermined,33.0,M,W,Quincy,TX,False,attack,Foot,False,-78.023,38.52,True
2021-03-15,shot,gun,36.0,M,W,Muhlenberg Township,OR,False,attack,Other,False,-121.316,38.029,True
2019-01-18,shot,gun,49.0,M,W,O'Fallon,WI,True,attack,Not fleeing,False,-86.54,34.659,True
2017-01-12,shot,knife,32.0,M,B,Vineland,SC,True,attack,Not fleeing,False,-106.763,32.304,True
2016-07-11,shot,knife,19.0,M,W,New York,CO,True,other,Not fleeing,False,-87.235,30.442,True
2020-10-12,shot,,41.0,M,W,Albuquerque,ME,False,other,Car,False,-101.831,35.202,True
2016-02-16,shot,gun,23.0,M,W,Fairfield,TN,False,attack,Not fleeing,False,-73.778,42.667,True
2020-06-13,shot,gun,47.0,M,W,San Bernardino,CA,False,attack,Car,False,-101.841,35.175,True
2015-03-24,shot,vehicle,61.0,M,W,San Jose,UT,True,attack,Car,False,-86.526,35.976,True
2018-01-03,shot,knife,39.0,M,W,Oakland,CA,False,attack,Not fleeing,False,-82.162,36.606,True
2016-08-18,shot,gun,26.0,M,W,Charlotte,WI,False,attack,Other,False,-76.148,43.016,True
2015-11-23,shot,gun,37.0,F,W,Corpus Christi,WI,False,other,Not fleeing,False,-70.57,43.948,True
2015-04-05,shot,gun,19.0,M,W,Phoenix,KS,True,attack,Not fleeing,True,-97.09,31.643,True
2020-12-29,shot,gun,32.0,M,W,Highland,PA,False,other,Other,False,-124.087,40.869,True
2016-09-23,shot,gun,42.0,F,W,San Antonio,FL,False,attack,Not fleeing,False,-82.455,27.128,True
2022-11-20,shot,knife,29.0,M,H,Dallas,CA,True,attack,Not fleeing,False,-92.441,30.748,True
2019-10-04,shot,gun,32.0,M,W,Jacksonville,TX,False,attack,Not fleeing,False,-87.752,41.933,True
2022-04-11,shot,unarmed,25.0,M,B,Covington,CA,False,other,Not fleeing,False,-118.229,33.971,True
2018-09-23,shot,gun,48.0,M,H,Baltimore,CA,True,attack,Other,False,-87.671,41.851,True
2022-08-30,shot,knife,48.0,F,B,Columbus,NY,True,other,Not fleeing,False,-86.568,30.729,True
2015-09-11,shot,,34.0,M,W,Broomfield,MN,False,other,Car,False,-72.574,41.745,True
2015-11-22,shot,gun,33.0,M,B,Reno,OH,False,attack,Not fleeing,False,-122.361,47.494,True
2015-11-09,shot,gun,35.0,M,H,San Jose,TX,True,other,,False,-85.043,43.434,True
2016-09-26,shot,gun,21.0,M,W,Burnsville,CA,False,other,Other,True,-87.626,41.854,True
2015-10-05,shot,gun,35.0,F,B,Hurst,OK,True,attack,Not fleeing,False,-104.925,39.729,True
2016-12-06,shot,metal pipe,44.0,M,B,Fruitland Park,LA,False,other,Foot,False,-124.101,43.975,True
2019-08-30,shot,,41.0,M,W,Tolleson,CA,False,other,Car,False,-84.19,37.497,True
2020-10-16,shot,hammer,40.0,M,W,Rock Island,GA,True,other,Not fleeing,False,-112.778,45.098,True
2019-09-26,shot and Tasered,unarmed,36.0,M,B,Lexington County,AZ,False,attack,Not fleeing,False,-122.418,37.759,True
2015-09-05,shot and Tasered,,22.0,M,W,Durham,PA,False,other,Car,False,-81.586,27.901,True
2019-02-27,shot,gun,23.0,M,H,Killeen,RI,False,attack,Other,False,-82.765,28.15,True
2015-08-23,shot,gun,28.0,M,W,Arab,SC,False,attack,Other,False,-122.156,37.448,True
2020-10-02,shot,,64.0,M,W,Tallahassee,OH,False,attack,Car,False,-119.635,36.299,True
2015-03-01,shot,gun,59.0,M,W,Barton,CO,False,attack,Not fleeing,False,-97.393,27.794,True
2016-04-19,shot and Tasered,unarmed,33.0,M,B,Brooksville,LA,False,attack,Car,False,-116.949,33.929,True
2019-04-11,shot,gun,39.0,M,W,St. Louis,OK,False,attack,Not fleeing,False,-90.219,30.005,True
2015-07-06,shot,gun,40.0,M,W,Oklahoma City,OK,False,undetermined,,False,-82.858,39.929,True
2020-02-09,shot,gun,25.0,M,W,Chicago,TX,False,attack,Not fleeing,False,-84.29,33.319,True
2015-04-28,shot,,62.0,M,H,Marion,CA,False,attack,Car,False,-105.019,39.713,True
2020-07-11,shot,gun,46.0,M,W,Greenville,CA,False,attack,Other,False,-80.037,35.911,True
2020-01-09,shot,gun,57.0,F,H,New York,UT,False,attack,Not fleeing,False,-73.947,40.816,True
2015-08-20,shot and Tasered,unarmed,62.0,M,W,Ontario,KY,False,attack,Foot,False,-86.398,39.78,True
2016-01-27,shot,gun,25.0,M,B,Dearborn,DC,False,attack,Not fleeing,False,-86.3,32.367,True
2020-02-14,shot,gun,35.0,M,W,Silverton,CT,False,attack,Car,False,-90.256,38.658,True
2015-02-20,shot,gun,34.0,F,W,Birmingham,CO,False,attack,Not fleeing,True,-88.885,30.396,True
2020-03-06,shot,gun,28.0,M,B,Edison,CO,False,attack,Not fleeing,False,-122.331,37.945,True
2015-10-05,shot and Tasered,baseball bat,54.0,M,H,Akron,NV,True,attack,Not fleeing,False,-116.432,34.121,True
2016-09-12,shot,knife,31.0,M,B,Colton,IL,False,other,Not fleeing,False,-122.859,42.361,True
2020-10-08,shot,,37.0,M,H,Palm City,CA,False,other,Car,False,-122.422,37.789,True
2018-01-06,shot,gun,22.0,M,B,Birmingham,MN,False,attack,Not fleeing,False,-111.875,42.09,True
2022-03-08,shot,machete,37.0,M,B,Joplin,MI,False,other,Not fleeing,False,-80.212,25.844,True
2018-03-29,shot,gun,23.0,M,W,Clarksville,UT,False,other,Not fleeing,False,-97.936,35.053,True
2016-03-20,shot,gun,29.0,F,H,Gainesville,TX,False,attack,Not fleeing,False,-76.802,42.102,True
2015-09-21,shot,gun,25.0,M,W,Barberville,WY,False,attack,Not fleeing,False,-84.406,33.725,True
2019-11-14,shot and Tasered,gun,48.0,M,H,Fox Crossing,WA,True,other,Not fleeing,False,-74.285,44.743,True
2020-02-08,shot and Tasered,machete,45.0,M,W,Vestavia Hills,TN,True,other,Not fleeing,False,-89.124,32.868,True
2016-05-17,shot and Tasered,machete,42.0,M,W,Siskiyou County,GA,True,other,Not fleeing,False,-87.671,41.851,True
2015-07-09,shot,unarmed,26.0,M,W,Phoenix,FL,False,attack,Foot,True,-71.078,42.308,True
2017-06-07,shot,gun,21.0,M,B,Hudson,AZ,False,attack,Not fleeing,True,-108.378,43.043,True
2017-09-11,shot,baton,34.0,M,H,Hixson,CA,True,attack,Not fleeing,False,-98.64,29.418,True
2020-08-04,shot and Tasered,knife,30.0,M,H,Warren,CA,False,other,Foot,True,-89.592,45.171,True
2022-09-09,shot,gun,42.0,M,W,Hudson,MN,False,attack,Not fleeing,False,-118.362,34.098,True
2022-06-20,shot,gun,48.0,M,W,Abilene,AZ,False,other,Foot,False,-95.316,29.713,True
2020-10-10,shot,gun,22.0,M,W,San Francisco,SD,False,attack,Foot,False,-76.471,39.318,True
2019-01-21,shot,knife,36.0,M,H,Las Vegas,CA,True,other,Foot,False,-116.801,47.734,True
2019-04-11,shot,gun,51.0,M,B,St. Louis,AL,False,attack,Not fleeing,False,-98.65,29.4,True
2018-01-06,shot,gun,24.0,M,H,Los Lunas,CA,False,other,Car,False,-87.671,41.851,True
2016-04-30,shot,gun,30.0,M,W,Los Angeles,IN,False,attack,Not fleeing,False,-94.938,35.924,True
2015-07-13,shot,gun,41.0,M,B,Los Angeles,MI,False,attack,Not fleeing,False,-87.1,34.882,True
2019-04-08,shot,knife,66.0,M,N,Salt Lake City,OK,False,other,Not fleeing,False,-117.681,35.615,True
2015-02-08,shot,gun,16.0,M,H,Orange County,TX,False,other,Foot,True,-119.882,39.616,True
2015-04-08,shot,knife,20.0,M,W,Los Angeles,LA,True,attack,Not fleeing,False,-119.696,36.84,True
2015-01-14,shot,gun,48.0,M,B,Lake Jackson,TX,False,attack,,False,-118.024,33.982,True
2019-08-01,shot,gun,17.0,M,W,Arlington,GA,False,attack,Other,False,-120.058,36.978,True
2016-08-05,shot,unarmed,19.0,M,W,Aldie,AL,False,other,Not fleeing,True,-93.108,36.23,True
2018-08-13,shot,,47.0,M,W,Milwaukee,CA,False,attack,Car,True,-83.277,42.484,True
2017-09-05,shot,gun,35.0,M,W,Kendale Lakes,TX,False,attack,Not fleeing,False,-90.216,38.596,True
2018-03-24,shot,gun,25.0,F,W,Nikolaevsk,NC,False,attack,Foot,False,-112.29,33.479,True
2016-07-16,shot,gun,30.0,M,H,San Bernardino,TX,False,attack,Not fleeing,False,-105.672,35.492,True
2017-09-03,shot and Tasered,blunt object,39.0,M,B,Akron,UT,False,attack,Not fleeing,False,-97.366,37.661,True
2019-06-04,shot,knife,21.0,M,W,Davidsonville,NC,False,attack,Not fleeing,False,-85.816,41.576,True
2020-08-26,shot,gun,27.0,M,H,Tucson,TX,False,other,Foot,False,-90.29,38.668,True
2019-12-30,shot,,34.0,M,W,Fulton,KY,False,other,Car,False,-83.297,42.394,True
2016-07-27,shot,unarmed,36.0,M,W,Metairie,KS,False,other,Not fleeing,False,-84.243,39.742,True
2018-03-19,shot,rock,46.0,M,B,Utica,LA,False,other,Car,True,-88.102,30.735,True
2017-03-29,shot,knife,48.0,M,W,Lawrenceburg,KS,True,other,Not fleeing,False,-75.041,40.032,True
2016-02-07,shot,unarmed,25.0,M,B,Columbus,MI,False,attack,Foot,False,-88.026,42.972,True
2015-02-02,shot,gun,25.0,M,H,Apple Valley,WI,False,other,Not fleeing,False,-85.78,38.2,True
2018-08-18,shot,gun,47.0,M,B,Los Angeles,PA,False,attack,Not fleeing,False,-79.547,40.279,True
2020-10-20,shot,gun,29.0,M,W,Waukegan,SC,False,attack,,False,-86.407,33.676,True
2018-03-27,shot,gun,18.0,F,W,Montgomery,IN,False,attack,Not fleeing,False,-84.4,33.722,True
2015-01-17,shot,crowbar,27.0,M,W,Muskogee,CA,False,other,Not fleeing,False,-122.215,47.378,True
2019-12-24,shot,gun,50.0,M,H,Oklahoma City,TX,False,attack,Not fleeing,False,-81.556,27.636,True
2017-10-13,shot,gun,48.0,M,H,Charlottesville,CA,True,attack,Not fleeing,False,-84.405,42.24,True
2019-09-18,shot,gun,42.0,M,B,Tallahassee,LA,False,attack,Foot,False,-90.219,30.005,True
2016-03-29,shot,unarmed,25.0,M,N,Aitkin,ND,False,other,Foot,False,-87.62,34.789,True
2018-06-20,shot,gun,24.0,M,B,Parma,MD,False,attack,Car,False,-83.042,40.026,True
2015-09-29,shot,gun,41.0,M,W,Rapid City,FL,False,attack,Not fleeing,False,-105.11,39.786,True
2017-09-10,shot,gun,31.0,M,W,Youngtown,CA,False,attack,Not fleeing,False,-121.959,37.361,True
2020-11-04,shot,gun,52.0,F,H,Sacramento,CA,False,attack,Not fleeing,False,-71.031,42.108,True
2016-08-25,shot and Tasered,oar,35.0,M,W,Compton,TX,False,attack,Other,False,-112.108,33.495,True
2016-09-17,shot,gun,43.0,M,W,Beaumont,KY,False,attack,Not fleeing,False,-91.047,44.625,True
2018-08-08,shot,undetermined,37.0,F,B,Carthage,TX,False,other,Not fleeing,False,-122.768,47.038,True
2021-04-05,shot,knife,31.0,M,W,Honolulu,WA,True,attack,Not fleeing,False,-112.198,33.452,True
2020-11-02,shot and Tasered,knife,50.0,M,B,Lynn,GA,False,other,Not fleeing,True,-89.728,35.212,True
2019-05-04,shot,gun,22.0,M,B,Stockton,OK,False,attack,Not fleeing,False,-97.391,32.873,True
2020-07-14,shot,,44.0,M,W,Morris Township,NM,False,other,Not fleeing,False,-97.74,31.114,True
2016-04-10,shot,gun,22.0,M,B,Los Angeles,AR,False,attack,Not fleeing,False,-81.409,28.487,True
2016-04-12,shot,machete and gun,22.0,M,W,Denver,PA,True,other,Not fleeing,False,-90.795,35.03,True
2017-02-10,shot,gun,21.0,M,W,Vancouver,IN,False,attack,Foot,True,-94.185,45.553,True
2020-11-22,shot,knife,28.0,M,B,Louisville,LA,False,other,Not fleeing,True,-97.955,29.874,True
2019-01-15,shot,,19.0,F,H,Aurora,NV,False,other,Not fleeing,False,-89.356,43.071,True
2022-01-23,shot,knife,46.0,M,H,O'Fallon,CA,False,attack,Not fleeing,False,-87.777,41.918,True
2019-07-05,shot,toy weapon,23.0,M,W,Ruskin,KY,True,attack,Not fleeing,False,-83.749,33.85,True
2021-03-26,shot,gun,27.0,M,B,St. Charles County,MD,False,attack,Not fleeing,False,-97.823,29.649,True
2017-02-23,shot and Tasered,knife,25.0,F,W,Reno,TX,True,other,Not fleeing,False,-80.575,28.106,True
2017-01-01,shot,unarmed,34.0,M,H,Woodstock,CA,False,undetermined,Not fleeing,False,-97.267,32.709,True
2015-07-17,shot,gun,40.0,M,H,Memphis,MA,False,attack,Not fleeing,False,-97.35,33.662,True
2021-04-01,shot,gun,35.0,M,W,Brighton,ID,False,attack,Not fleeing,False,-82.181,34.731,True
2016-03-06,shot,gun,66.0,M,H,South Gate,CA,False,attack,Not fleeing,False,-84.299,30.415,True
2017-09-01,shot and Tasered,gun,45.0,M,W,Poultney,IA,True,other,Not fleeing,False,-82.752,36.579,True
2016-02-10,shot and Tasered,gun,33.0,M,W,Barrow,IA,False,attack,Not fleeing,False,-80.885,35.218,True
2015-04-17,shot,gun,29.0,M,B,Hemet,CA,False,attack,Not fleeing,False,-106.741,32.287,True
2020-09-21,shot,knife,36.0,M,W,Athens,AZ,False,other,Not fleeing,False,-156.483,20.894,True
2018-02-10,shot,gun,41.0,M,W,Aurora,ID,False,other,Not fleeing,False,-94.161,36.061,True
2016-03-10,shot,gun,18.0,M,H,Reno,TX,False,other,Not fleeing,False,-94.359,42.456,True
2017-03-09,shot,gun,18.0,M,B,Huntington Beach,AR,False,other,Foot,False,-108.696,36.778,True
2016-05-07,shot,gun,35.0,M,W,Presque Isle,WA,False,other,Not fleeing,False,-80.23,25.844,True
2019-12-16,shot,gun,38.0,M,H,San Bernardino,WA,True,attack,Not fleeing,False,-87.304,36.571,True
